date,spd,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,t_s,v_ms,P_batt_W,P_mech_total_W
2022-09-04 12:26:52+00:00,19.327776,,,,,484.0,5.368826666666666,86.3955149568824,0.0
2022-09-04 12:26:54+00:00,19.33037142,,,,,486.0,5.369547616666666,89.61306805986547,0.0
2022-09-04 12:26:56+00:00,19.06454997,,,,,488.0,5.2957083250000005,100.20296725393102,0.0
2022-09-04 12:26:58+00:00,18.83178565,,,,,490.0,5.231051569444444,120.66414161514547,0.0
2022-09-04 12:27:00+00:00,19.66882778,,,,,492.0,5.463563272222222,134.85274336856781,0.0
2022-09-04 12:27:02+00:00,19.78594267,,,,,494.0,5.496095186111111,109.65405652538576,0.0
2022-09-04 12:27:04+00:00,19.47584339,,,,,496.0,5.409956497222223,87.63780132570396,0.0
2022-09-04 12:27:06+00:00,19.03069459,,,,,498.0,5.286304052777777,110.59167127121006,0.0
2022-09-04 12:27:08+00:00,19.41555004,,,,,500.0,5.393208344444444,158.38297373394536,0.0
2022-09-04 12:27:10+00:00,20.26364972,,,,,502.0,5.628791588888888,185.6465056271739,0.0
2022-09-04 12:27:12+00:00,20.96707647,,,,,504.0,5.824187908333333,170.06848198311891,0.0
2022-09-04 12:27:14+00:00,21.03605721,,,,,506.0,5.843349225,140.9874151760124,0.0
2022-09-04 12:27:16+00:00,21.00411613,,,,,508.0,5.834476702777778,126.17046395595423,0.0
2022-09-04 12:27:18+00:00,21.15813841,,,,,510.0,5.8772606694444445,114.35314232000522,0.0
2022-09-04 12:27:20+00:00,21.07921825,,,,,512.0,5.855338402777778,86.60329491033211,0.0
2022-09-04 12:27:22+00:00,20.54850693,,,,,514.0,5.707918591666666,56.13348451320323,0.0
2022-09-04 12:27:24+00:00,19.88674541,,,,,516.0,5.524095947222222,42.712368801555954,0.0
2022-09-04 12:27:26+00:00,19.30058019,,,,,518.0,5.361272275,39.94448315582917,0.0
2022-09-04 12:27:28+00:00,18.79067065,,,,,520.0,5.219630736111111,20.660919660511137,0.0
2022-09-04 12:27:30+00:00,18.13005369,,,,,522.0,5.036126025,0.0,12.51120316210624
2022-09-04 12:27:32+00:00,17.27507634,,,,,524.0,4.798632316666666,0.0,13.722413711828931
2022-09-04 12:27:34+00:00,16.29828765,,,,,526.0,4.527302124999999,46.132916010309536,0.0
2022-09-04 12:27:36+00:00,16.18888113,,,,,528.0,4.4969114249999995,96.89772893413648,0.0
2022-09-04 12:27:38+00:00,16.91082946,,,,,530.0,4.6974526277777775,160.09482817908054,0.0
